inn,org_id,short_name,ogrn,organization_status,region,district,city,settlement,address,registry_category,registry_okved,registry_activity,bo_okved,year,revenue,gross_profit,sales_profit,profit_before_tax,net_profit,interest_income,interest_expense,ebit,correction_id,correction_version,date_present,collection_status,latitude,longitude,geocoded_name,geocode_precision,geocode_status,geocode_error
7702536109,2750990,"ООО ""СЕВ. Р. ДЕВЕЛОПМЕНТ""",1047796639043,ACTIVE,МОСКВА,,,,"105120, МОСКВА, НИЖНЯЯ СЫРОМЯТНИЧЕСКАЯ, 10, 2, I СЕДЬМОЙ ЭТАЖ",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,2268670.0,419573.0,215956.0,248824.0,185061.0,52348.0,6005.0,202481.0,57857152,1,2026-08-05T15:04:57,success_bfo,55.625578,37.6063916,"Москва, Россия",city_or_region,success,
6673210179,4100131,"ООО ""ЭНЕРГОКОМПЛЕКС""",1096673015020,ACTIVE,СВЕРДЛОВСКАЯ,,ЕКАТЕРИНБУРГ,,"620026, СВЕРДЛОВСКАЯ, ЕКАТЕРИНБУРГ, ТВЕРИТИНА, 34, 8",Среднее предприятие,41.2,41.2 Строительство жилых и нежилых зданий,,2025,2721223.0,337005.0,214257.0,238776.0,177752.0,17543.0,1164.0,222397.0,57711409,1,2026-05-25T14:15:03,success_bfo,56.8238639,60.6251405,"улица Тверитина, 34 с8, Екатеринбург, Свердловская область, Россия",address,success,
7702406981,9940147,"ООО ""ТЭМП""",5167746072401,ACTIVE,МОСКВА,,,,"123298, МОСКВА, НАРОДНОГО ОПОЛЧЕНИЯ, 40, 2, 2Н",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,46.69.9,2025,959102.0,241929.0,208098.0,235557.0,176659.0,9485.0,,226072.0,56348165,0,2026-03-30T16:59:15,success_bfo,55.7955096,37.5007116,"улица Народного Ополчения, 52 к2, Москва, Москва, Россия",address,success,
2465012193,5515221,"ООО СЗ ПСК ""ОМЕГА""",1022402466019,ACTIVE,КРАСНОЯРСКИЙ,,КРАСНОЯРСК,,"660062, КРАСНОЯРСКИЙ, КРАСНОЯРСК, ВЫСОТНАЯ, 2Ц, 148",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,71.12.2,2025,1227015.0,333902.0,270653.0,235115.0,175486.0,1420.0,6767.0,240462.0,57666701,2,2026-05-06T12:28:55,success_bfo,56.0234133,92.7843517,"Администрация Октябрьского района г. Красноярска, Высотная улица, 15, Красноярск, Красноярский край, Россия",address,success,
7825483746,7047060,"ООО ""ЦЕНТР-ИНВЕСТ-СТРОЙ""",1027809184798,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"191024, САНКТ-ПЕТЕРБУРГ, НЕВСКИЙ, 117, ЛИТЕР Б, ПОМЕЩЕНИЕ 6-Н 7-Н",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1131530.0,149076.0,52581.0,263718.0,175238.0,93212.0,15035.0,185541.0,56744759,0,2026-03-31T12:14:14,success_bfo,59.9606739,30.1586551,"Санкт-Петербург, Россия",city_or_region,success,
6154141958,9536880,"ООО СЗ ""МОНТАЖЖИЛСТРОЙ-Т""",1156196073560,ACTIVE,РОСТОВСКАЯ,,ТАГАНРОГ,,"347904, РОСТОВСКАЯ, ТАГАНРОГ, ОКТЯБРЬСКАЯ, 38, Б, 7,8",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,290551.0,205020.0,192540.0,190370.0,173357.0,811.0,,189559.0,56238678,0,2026-03-30T14:34:40,success_bfo,47.2212613,38.9104834,"Октябрьская улица, 38Б, Таганрог, Ростовская область, Россия",address,success,
4909071905,5947254,"ООО ""ТЕПЛОМОНТАЖ""",1024900964461,ACTIVE,МАГАДАНСКАЯ,,МАГАДАН,,"685007, МАГАДАНСКАЯ, МАГАДАН, ШАНДОРА ШИМИЧА, 3, 2, 1",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,559813.0,,,,168850.0,,3537.0,,55622288,0,2026-03-27T00:32:52,success_bfo,59.5757004,150.8058489,"улица Шандора Шимича, 3 к2, Магадан, Магаданская область, Россия",address,success,
3802013497,7461121,"ООО ""СИБСТРОЙСЕРВИС""",1123802000475,ACTIVE,ИРКУТСКАЯ,,БОДАЙБО,,"666904, ИРКУТСКАЯ, БОДАЙБО, МК-135, 65/1А",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,337902.0,,,,168792.0,,,,56554125,0,2026-03-31T05:40:50,success_bfo,57.8499525,114.2039967,"Бодайбо, Иркутская область, Россия",city_or_region,success,
5256137268,9143028,"ООО ""ГАСК-НН""",1155256003132,ACTIVE,НИЖЕГОРОДСКАЯ,,НИЖНИЙ НОВГОРОД,,"603123, НИЖЕГОРОДСКАЯ, НИЖНИЙ НОВГОРОД, ЮЖНЫЙ, 22А, УСЛ. №П1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,39364.0,7786.0,-39203.0,224370.0,167962.0,46533.0,815.0,178652.0,57188158,0,2026-03-31T18:52:03,success_bfo,56.3264816,44.0051395,"Нижний Новгород, Нижегородская область, Россия",city_or_region,success,
3250532719,7387241,"ООО ""СЗ ГРАДОСТРОИТЕЛЬ""",1123256015068,ACTIVE,БРЯНСКАЯ,,БРЯНСК,,"241050, БРЯНСКАЯ, БРЯНСК, ДУКИ, 65, II ОФИС 3012",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,541748.0,211326.0,204656.0,236793.0,165374.0,50482.0,12950.0,199261.0,56242682,0,2026-03-30T14:46:38,success_bfo,53.2423778,34.3668288,"Брянск, Брянская область, Россия",city_or_region,success,
7455024456,9552122,"ООО ""ЭЛЕКТРОСТРОЙСЕРВИС""",1157456025430,ACTIVE,ЧЕЛЯБИНСКАЯ,,МАГНИТОГОРСК,,"455034, ЧЕЛЯБИНСКАЯ, МАГНИТОГОРСК, 50-ЛЕТИЯ МАГНИТКИ, 59А, 3, 4",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1588896.0,278709.0,232337.0,213941.0,160000.0,12148.0,10962.0,212755.0,56980905,0,2026-03-31T16:04:24,success_bfo,53.3580588,58.9558362,"улица 50-летия Магнитки, 59А, Магнитогорск, Челябинская область, Россия",address,success,
4703179856,11460891,"ООО ""СЗ ""ЕВРОИНВЕСТ МУРИНО""",1204700021228,ACTIVE,ЛЕНИНГРАДСКАЯ,ВСЕВОЛОЖСКИЙ,МУРИНО,,"188677, ЛЕНИНГРАДСКАЯ, ВСЕВОЛОЖСКИЙ, МУРИНО, МЕНДЕЛЕЕВА, 8, 21-Н, РАБОЧЕЕ МЕСТО № 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,755240.0,212622.0,153162.0,213004.0,159189.0,34752.0,0.0,178252.0,57348317,0,2026-03-31T22:13:16,success_bfo,60.046193,30.4458901,"Мурино, Ленинградская область, Россия",city_or_region,success,
7536056600,1177892,"ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""РАДЧЕНКО""",1047550025995,ACTIVE,ЗАБАЙКАЛЬСКИЙ,,ЧИТА,,"672007, ЗАБАЙКАЛЬСКИЙ, ЧИТА, БАБУШКИНА, 108, 15",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,653095.0,218905.0,218905.0,197519.0,155306.0,185.0,0.0,197334.0,56070993,0,2026-03-30T10:25:43,success_bfo,52.0455861,113.4846662,"улица Бабушкина, Чита, Забайкальский край, Россия",address,success,
7714468005,11492407,"ООО ""СУ-90""",1217700014201,ACTIVE,МОСКВА,,,,"119330, МОСКВА, МОСФИЛЬМОВСКАЯ, 17Б, 89",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,8290111.0,348740.0,179855.0,214957.0,154882.0,,0.0,214957.0,56018701,0,2026-03-30T08:11:31,success_bfo,55.714739,37.5165308,"Мосфильмовская улица, 17Б, Москва, Москва, Россия",address,success,
1435128505,4985215,"ООО ""СТРОЙ-ИНДУСТРИЯ""",1021401063530,ACTIVE,САХА (ЯКУТИЯ),,ЯКУТСК,,"677014, САХА (ЯКУТИЯ), ЯКУТСК, АВИАТОРОВ, 15",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1027092.0,255938.0,183977.0,188214.0,154578.0,6348.0,1467.0,183333.0,55992204,0,2026-03-30T03:38:39,success_bfo,62.0979185,129.7507778,"улица Авиаторов, 15, Якутск, Республика Саха (Якутия), Россия",address,success,
2723198420,10512520,"ООО ""СОТ""",1182724000337,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"196191, САНКТ-ПЕТЕРБУРГ, НОВОИЗМАЙЛОВСКИЙ, 20, 1 ЛИТЕР А, 77",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,644543.0,,,,153131.0,,4685.0,,57001333,0,2026-03-31T16:17:15,success_bfo,59.9606739,30.1586551,"Санкт-Петербург, Россия",city_or_region,success,
7204119039,5506854,"ООО ""ТЮМЕНЬБУРСТРОЙ""",1077203064465,ACTIVE,ТЮМЕНСКАЯ,,ТЮМЕНЬ,,"625056, ТЮМЕНСКАЯ, ТЮМЕНЬ, ТРУБНАЯ, 32А",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,625884.0,275397.0,223101.0,196567.0,149787.0,0.0,0.0,196567.0,54437793,0,2026-03-17T08:28:35,success_bfo,57.1893827,65.4614286,"Трубная улица, 32А, Тюмень, Тюменская область, Россия",address,success,
5032247049,2203984,"ООО ""ТЕХНОЛОГИЯ""",1125032000224,ACTIVE,МОСКОВСКАЯ,ОДИНЦОВО,,,"143002, МОСКОВСКАЯ, ОДИНЦОВО, МОЖАЙСКОЕ, 8, Б19, 3",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,520109.0,,,,148455.0,,,,57404824,0,2026-03-31T23:50:59,success_bfo,55.6699728,37.2709431,"Можайское шоссе, 8, Одинцово, Московская область, Россия",address,success,
7455013408,7994839,"ООО ""УРАЛПРОФСТРОЙ""",1137455002740,ACTIVE,ЧЕЛЯБИНСКАЯ,,МАГНИТОГОРСК,,"455006, ЧЕЛЯБИНСКАЯ, МАГНИТОГОРСК, ЛЮБИМАЯ, 20",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1493294.0,300461.0,204281.0,198756.0,146593.0,10452.0,1487.0,189791.0,56704678,0,2026-03-31T11:07:30,success_bfo,53.3349229,58.9783916,"Любимая улица, 20, Магнитогорск, Челябинская область, Россия",address,success,
5001117650,10503323,"ООО ""ЦЕНТР ГАЗ""",1175053020086,ACTIVE,МОСКОВСКАЯ,,БАЛАШИХА,,"143909, МОСКОВСКАЯ, БАЛАШИХА, СОЛНЕЧНАЯ, 6А, 1/С",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,42.21,2025,2007865.0,342811.0,202745.0,193150.0,144862.0,3726.0,2274.0,191698.0,57646551,1,2026-04-29T15:29:25,success_bfo,55.8224324,37.9560208,"Солнечная улица, 6А, Балашиха, Московская область, Россия",address,success,
3906151325,6120830,"ЗАО ""МОНТАЖ-ОКНО""",1063906071635,ACTIVE,КАЛИНИНГРАДСКАЯ,,КАЛИНИНГРАД,,"236003, КАЛИНИНГРАДСКАЯ, КАЛИНИНГРАД, ЯЛТИНСКАЯ, 44, ЛИТ.А ЛИТ.II А",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,259037.0,,,,144835.0,,519.0,,55824188,0,2026-03-27T18:48:44,success_bfo,54.710128,20.5105838,"Калининград, Калининградская область, Россия",city_or_region,success,
8901020705,4590665,"ООО ""УТС""",1088901000077,ACTIVE,ЯМАЛО-НЕНЕЦКИЙ,,САЛЕХАРД,,"629003, ЯМАЛО-НЕНЕЦКИЙ, САЛЕХАРД, АВИАЦИОННАЯ, 33, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,263798.0,,,,143873.0,,,,54582774,0,2026-03-19T07:19:04,success_bfo,66.5970689,66.5758724,"Авиационная улица, 33, Салехард, Ямало-Ненецкий автономный округ, Россия",address,success,
7203201298,719043,"ООО ""ТСП""",1077203047635,ACTIVE,ТЮМЕНСКАЯ,,Тюмень,,"625047, ТЮМЕНСКАЯ, Тюмень, ВЫСОТНАЯ, 1, 1, 301,307",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,68.20,2025,350895.0,240659.0,234339.0,195273.0,142930.0,16377.0,16541.0,195437.0,55576566,0,2026-03-26T15:57:36,success_bfo,57.0958285,65.1625961,"Скания, Р351 300 километр, 2 ​Екатеринбург-Тюмень 301 км, 1 с1, Тюменская область, Россия",address,success,
3663033415,6828928,"ООО ТСП ""ВОРОНЕЖ СТРОЙ КОМПЛЕКС""",1023601569331,ACTIVE,ВОРОНЕЖСКАЯ,НОВОУСМАНСКИЙ,,НОВАЯ УСМАНЬ,"396310, ВОРОНЕЖСКАЯ, НОВОУСМАНСКИЙ, НОВАЯ УСМАНЬ, ЛЕНИНА, 275, 15",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,2844177.0,426373.0,285683.0,265550.0,140815.0,637.0,13717.0,278630.0,57786066,1,2026-07-02T15:58:20,success_bfo,51.6145893,39.389748,"Администрация Усманского 2-го сельского поселения Новоусманского муниципального района Воронежской области, улица Ленина, 60В, Новая Усмань, Воронежская область, Россия",address,success,
7722732736,3762924,"ООО ""СФЕРА""",1107746953830,ACTIVE,МОСКВА,,,,"123290, МОСКВА, 1-Й МАГИСТРАЛЬНЫЙ, 11СТР1, I, КОМ.14Л",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1929537.0,116154.0,62227.0,101228.0,139641.0,13016.0,496.0,88708.0,57454314,0,2026-03-31T22:05:00,success_bfo,55.625578,37.6063916,"Москва, Россия",city_or_region,success,
2632104953,9787373,"ООО ""ЮГСТРОЙ""",1162651063475,ACTIVE,СТАВРОПОЛЬСКИЙ,,ПЯТИГОРСК,,"357528, СТАВРОПОЛЬСКИЙ, ПЯТИГОРСК, ЕРМОЛОВА, 20О, 1",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1893621.0,248513.0,156451.0,186809.0,139073.0,15479.0,0.0,171330.0,57504364,1,2026-04-02T13:47:15,success_bfo,44.047629,43.0184311,"улица Ермолова, 20О, Пятигорск, Ставропольский край, Россия",address,success,
2129005369,5260273,"АО ""СЗ ""ТУС""",1022101137398,ACTIVE,ЧУВАШСКАЯ РЕСПУБЛИКА -,,ЧЕБОКСАРЫ,,"428034, ЧУВАШСКАЯ РЕСПУБЛИКА -, ЧЕБОКСАРЫ, МИЧМАНА ПАВЛОВА, 39, 7",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,23.32,2025,1767005.0,463718.0,187817.0,185101.0,138826.0,,14828.0,199929.0,57617295,1,2026-04-23T17:17:41,success_bfo,56.0984586,47.268959,"Чувашская республиканская детско-юношеская библиотека, улица Ленинского Комсомола, Чебоксары, Чувашия, Россия",city_or_region,success,
5027210212,8457521,"ООО ""ТРОЙКА КОНСТРАКШН""",1145027010072,ACTIVE,МОСКОВСКАЯ,ИСТРА,,СЕВЕРНЫЙ,"143500, МОСКОВСКАЯ, ИСТРА, СЕВЕРНЫЙ, ШОССЕЙНАЯ, 14А, 2/1",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,3462634.0,243194.0,222307.0,191555.0,138711.0,154.0,4.0,191405.0,57834442,1,2026-07-28T17:48:43,success_bfo,55.9438467,36.8387548,"Шоссейная улица, 14А, Северный, Московская область, Россия",address,success,
1655284186,8293052,"ООО СМП ""ПОРТАЛ""",1141690002211,ACTIVE,ТАТАРСТАН,,КАЗАНЬ,,"420087, ТАТАРСТАН, КАЗАНЬ, АДЕЛЯ КУТУЯ, 157, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,5169776.0,396345.0,172459.0,185372.0,137925.0,61047.0,43401.0,167726.0,56750167,0,2026-03-31T12:20:18,success_bfo,55.7727748,49.1894634,"улица Аделя Кутуя, 157, Казань, Татарстан, Россия",address,success,
7727337232,10508662,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",1187746015093,ACTIVE,МОСКВА,,,,"117036, МОСКВА, ШВЕРНИКА, 4, 2, I КОМНАТА 4 ЭТАЖ 11",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,43.21,2025,252849.0,,,,136595.0,,,,54535974,0,2026-03-18T14:50:49,success_bfo,55.625578,37.6063916,"Москва, Россия",city_or_region,success,
6165197180,9502326,"ООО СЗ ""ДОНСТРОЙ""",1156196068940,ACTIVE,РОСТОВСКАЯ,,РОСТОВ-НА-ДОНУ,,"344012, РОСТОВСКАЯ, РОСТОВ-НА-ДОНУ, БУДЕННОВСКИЙ, 120/1, 107",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,990921.0,183434.0,183434.0,147950.0,135501.0,0.0,,147950.0,57640880,1,2026-04-28T16:11:39,success_bfo,47.2431057,39.7019207,"Будённовский проспект, 120/1, Ростов-на-Дону, Ростовская область, Россия",address,success,
1515920378,3491020,"ООО СЗ ""СТК-59+""",1091515001731,ACTIVE,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ,,ВЛАДИКАВКАЗ,,"362041, СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, ВЛАДИКАВКАЗ, ВЕСЕННЯЯ, 21А, 8",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,573042.0,138271.0,136731.0,136319.0,133793.0,,,136319.0,55880673,0,2026-03-28T19:32:09,success_bfo,43.0492558,44.6200567,"Весенняя улица, 40, улица Гагкаева, Владикавказ, Северная Осетия — Алания, Россия",address,success,
7448163642,8119411,"ООО ""СТРОЙКРАФТ""",1137448010215,ACTIVE,ЧЕЛЯБИНСКАЯ,,ЧЕЛЯБИНСК,,"454091, ЧЕЛЯБИНСКАЯ, ЧЕЛЯБИНСК, СВОБОДЫ, 185",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,326288.0,131024.0,131024.0,131160.0,129316.0,2104.0,0.0,129056.0,55631605,0,2026-03-27T07:06:38,success_bfo,55.1647104,61.4102783,"Следственное управление Следственного комитета Российской Федерации по Челябинской области, улица Свободы, 40, Челябинск, Челябинская область, Россия",address,success,
1659143147,8393725,"ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СК ""УНИСТРОЙДОМ""",1141690014234,ACTIVE,ТАТАРСТАН,,КАЗАНЬ,,"420133, ТАТАРСТАН, КАЗАНЬ, ГАВРИЛОВА, 1, 15Л",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,68.10.21,2025,1167518.0,594517.0,354098.0,182345.0,128339.0,6222.0,38142.0,214265.0,55006282,0,2026-03-23T17:03:17,success_bfo,55.8273851,49.1583556,"Баромед, улица Гаврилова, 1, Казань, Татарстан, Россия",address,success,
1425001669,4999525,"ПК ""МОНТАЖНИК""",1021400850096,ACTIVE,САХА (ЯКУТИЯ),ТАТТИНСКИЙ,,ЫТЫК-КЮЕЛЬ,"678650, САХА (ЯКУТИЯ), ТАТТИНСКИЙ, ЫТЫК-КЮЕЛЬ, ЮБИЛЕЙНАЯ, 9",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,,2025,1768120.0,335862.0,147993.0,170265.0,124792.0,1118.0,10913.0,180060.0,54061808,0,2026-03-11T04:10:10,success_bfo,62.3411829,133.5368088,"Саханефтегазсбыт, Ытык-Кюель-Туора-Кюель-Дэбдиргэ, Туора-Кюёль, Республика Саха (Якутия), Россия",address,success,
0107027037,8624751,"ООО ""ФОРВАРД""",1140107001275,ACTIVE,АДЫГЕЯ,ТАХТАМУКАЙСКИЙ,,ТАХТАМУКАЙ,"385140, АДЫГЕЯ, ТАХТАМУКАЙСКИЙ, ТАХТАМУКАЙ, МОРСКАЯ, 4/1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,734343.0,147178.0,125800.0,143976.0,123421.0,0.0,489.0,144465.0,56718553,0,2026-03-31T12:05:18,success_bfo,44.9769341,38.9561482,"Морская улица, 4/1, Яблоновский, Адыгея, Россия",address,success,
1215214967,10031754,"ООО ""ТРЕЙДИНВЕСТ""",1161215063492,ACTIVE,МАРИЙ ЭЛ,,ЙОШКАР-ОЛА,,"424003, МАРИЙ ЭЛ, ЙОШКАР-ОЛА, БАУМАНА, 16, 9",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,147181.0,102211.0,92098.0,131276.0,123310.0,40753.0,1290.0,91813.0,54961472,0,2026-03-23T14:57:29,success_bfo,56.6409009,47.8439489,"Билайн, улица Баумана, 16, Йошкар-Ола, Марий Эл, Россия",address,success,
7448100515,1291853,"ООО ""СТРОЙКАПИТАЛ""",1087448000859,ACTIVE,ЧЕЛЯБИНСКАЯ,,ЧЕЛЯБИНСК,,"454106, ЧЕЛЯБИНСКАЯ, ЧЕЛЯБИНСК, ЧАЙКОВСКОГО, 15, 326",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,43.29,2025,299476.0,,,,123214.0,,2.0,,54540932,0,2026-03-18T15:30:25,success_bfo,55.1911935,61.363956,"Ozon, улица Чайковского, 15, Челябинск, Челябинская область, Россия",address,success,
3444186948,2190736,"ООО ""ЮГ СТРОЙ""",1113444021030,ACTIVE,ВОЛГОГРАДСКАЯ,,ВОЛГОГРАД,,"400078, ВОЛГОГРАДСКАЯ, ВОЛГОГРАД, ИМ. В.И. ЛЕНИНА, 98",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,185240.0,,,,122523.0,,,,55105505,0,2026-03-24T09:31:21,success_bfo,48.7484912,44.5497273,"Административное здание, проспект им. В.И. Ленина, 98, Волгоград, Волгоградская область, Россия",address,success,
1609036742,9600199,"ООО ""СОЮЗ СТРОЙ""",1161690057540,ACTIVE,ТАТАРСТАН,АРСКИЙ,,МЕНДЮШ,"422022, ТАТАРСТАН, АРСКИЙ, МЕНДЮШ, МТС, 1А, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1577726.0,138154.0,107581.0,158676.0,119011.0,51476.0,0.0,107200.0,55058265,0,2026-03-24T08:54:11,success_bfo,56.1693592,49.9072411,"Мендюш, Старокырлайское сельское поселение, Татарстан, Россия",city_or_region,success,
7724424720,10458873,"ООО ""СТРОЙМОНТАЖ""",5177746245254,ACTIVE,МОСКВА,,,,"115230, МОСКВА, ХЛЕБОЗАВОДСКИЙ, 7, 9, 39/Н",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,992280.0,,,,118426.0,,,,56332733,0,2026-03-30T16:36:43,success_bfo,55.6698936,37.6325049,"Хлебозаводский проезд, 7 с9, Москва, Москва, Россия",address,success,
6730033514,3157427,"ООО СЗ ""ГРАЖДАНСТРОЙ""",1026701441634,REORGANIZATION_STAGE,СМОЛЕНСКАЯ,,СМОЛЕНСК,,"214019, СМОЛЕНСКАЯ, СМОЛЕНСК, ТРАМВАЙНЫЙ, 14, 309",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,114657.0,45111.0,40068.0,155976.0,116256.0,16855.0,1773.0,140894.0,56258653,0,2026-03-30T15:05:42,success_bfo,54.7695606,32.0704655,"Трамвайный проезд, 14, Смоленск, Смоленская область, Россия",address,success,
5503174732,10224365,"ООО СК ""ФОРДЕВИНД""",1175543018210,ACTIVE,ОМСКАЯ,,ОМСК,,"644042, ОМСКАЯ, ОМСК, ИРТЫШСКАЯ НАБЕРЕЖНАЯ, 14А, 4",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1102223.0,,,,115586.0,,,,56102917,0,2026-03-30T11:19:14,success_bfo,54.9612113,73.3798927,"Омск 644042, улица Иртышская Набережная, 17, Омск, Омская область, Россия",address,success,
4823038399,4355859,"ОАО ТРЕСТ ""ЛИПЕЦКСТРОЙ""",1104823000171,ACTIVE,ЛИПЕЦКАЯ,,ЛИПЕЦК,,"398017, ЛИПЕЦКАЯ, ЛИПЕЦК, 9-ГО МАЯ, 14",Среднее предприятие,41.2,41.2 Строительство жилых и нежилых зданий,68.10.21,2025,2130277.0,602322.0,273491.0,153682.0,114859.0,9913.0,38340.0,182109.0,56811332,0,2026-03-31T13:38:33,success_bfo,52.5717038,39.6150847,"улица 9-го Мая, 14, Липецк, Липецкая область, Россия",address,success,
3907202653,4904322,"ООО ""ТРИКА-СТРОЙ""",1083925032267,ACTIVE,КАЛИНИНГРАДСКАЯ,,КАЛИНИНГРАД,,"236029, КАЛИНИНГРАДСКАЯ, КАЛИНИНГРАД, ГЕРЦЕНА, 68А, XVIII",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,564443.0,195293.0,195293.0,152190.0,114124.0,,,152190.0,55570443,0,2026-03-26T14:32:48,success_bfo,54.7518953,20.5339718,"улица Герцена, 68А, Калининград, Калининградская область, Россия",address,success,
3525168721,5770253,"ООО ""ЦЕНТРСПЕЦАВТОМАТИКА""",1063525105346,ACTIVE,МОСКВА,,,,"109004, МОСКВА, ЗЕМЛЯНОЙ ВАЛ, 64, 2, 2/4",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,4737634.0,392450.0,171171.0,166399.0,114007.0,54344.0,9674.0,121729.0,57249728,0,2026-03-31T19:54:01,success_bfo,55.7461097,37.6547441,"улица Земляной Вал, 64 с2, Москва, Москва, Россия",address,success,
7751179308,11302040,"ООО ""ФД ТЕХНОЛОГИЯ""",1207700145795,ACTIVE,МОСКВА,,ТРОИЦК,,"108842, МОСКВА, ТРОИЦК, ПОЛКОВНИКА МИЛИЦИИ КУРОЧКИНА, 19, 4/5",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1817740.0,303659.0,109927.0,150268.0,113705.0,47398.0,5607.0,108477.0,57710853,1,2026-05-25T12:27:48,success_bfo,55.4891432,37.3021396,"улица Полковника Милиции Курочкина, 5, Троицк, Москва, Россия",address,success,
4025084289,6041911,"ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""НОВЫЙ ГОРОД""",1064025003437,ACTIVE,КАЛУЖСКАЯ,,ОБНИНСК,,"249034, КАЛУЖСКАЯ, ОБНИНСК, ПОЛЕНОВА, 11, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1083331.0,412910.0,210043.0,160315.0,113655.0,106335.0,109346.0,163326.0,57652246,1,2026-04-30T14:15:45,success_bfo,55.1315736,36.5733546,"улица Поленова, 11, Обнинск, Калужская область, Россия",address,success,
4825086937,1134308,"ООО ""СУ-12 АПК-СТРОЙ""",1114823019585,ACTIVE,ЛИПЕЦКАЯ,ЛИПЕЦКИЙ,,,"398501, ЛИПЕЦКАЯ, ЛИПЕЦКИЙ, 5",Среднее предприятие,41.2,41.2 Строительство жилых и нежилых зданий,,2025,1829433.0,44393.0,41644.0,151795.0,113547.0,147121.0,,4674.0,53831368,0,2026-03-03T11:26:50,success_bfo,52.6457538,39.4554427,"Липецк-2, Елецкая улица, Копцевы Хутора, Липецкая область, Россия",address,success,
